match_id,season_num,season,venue,toss_winner,team1,team2,toss_decision,match_winner,toss_won_match,bat_first_won,field_first_won
598057,2013,2013,JSCA International Stadium Complex,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,1,0,1
598058,2013,2013,Sawai Mansingh Stadium,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,field,Rajasthan Royals,1,0,1
598059,2013,2013,Feroz Shah Kotla,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,1,0,1
598060,2013,2013,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,0,0,0
598061,2013,2013,JSCA International Stadium Complex,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,field,Pune Warriors,0,0,0
598062,2013,2013,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,1,1,0
598063,2013,2013,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,0,0,0
598064,2013,2013,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,1,0,1
598065,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,1,1,0
598066,2013,2013,Himachal Pradesh Cricket Association Stadium,Mumbai Indians,Punjab Kings,Mumbai Indians,field,Punjab Kings,0,0,0
598067,2013,2013,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Delhi Capitals,bat,Pune Warriors,1,1,0
598068,2013,2013,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Royal Challengers Bangalore,0,0,0
598069,2013,2013,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Sunrisers Hyderabad,0,0,0
598070,2013,2013,Feroz Shah Kotla,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,1,1,0
598071,2013,2013,Feroz Shah Kotla,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals,0,0,0
598072,2013,2013,Eden Gardens,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,0,0,0
598073,2013,2013,Eden Gardens,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,1,1,0
729279,2014,2014,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Kolkata Knight Riders,1,1,0
729281,2014,2014,Sharjah Cricket Stadium,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
729283,2014,2014,Sheikh Zayed Stadium,Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Punjab Kings,0,0,0
729285,2014,2014,Sheikh Zayed Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,1,0,1
729287,2014,2014,Dubai International Cricket Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,field,Royal Challengers Bangalore,1,0,1
729289,2014,2014,Dubai International Cricket Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,bat,Delhi Capitals,0,0,0
729291,2014,2014,Sharjah Cricket Stadium,Punjab Kings,Rajasthan Royals,Punjab Kings,field,Punjab Kings,1,0,1
729293,2014,2014,Sheikh Zayed Stadium,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,bat,Chennai Super Kings,1,1,0
729295,2014,2014,Sharjah Cricket Stadium,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,field,Punjab Kings,0,0,0
729297,2014,2014,Dubai International Cricket Stadium,Rajasthan Royals,Rajasthan Royals,Chennai Super Kings,field,Chennai Super Kings,0,0,0
729299,2014,2014,Sharjah Cricket Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
729301,2014,2014,Dubai International Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Capitals,bat,Sunrisers Hyderabad,1,1,0
729303,2014,2014,Dubai International Cricket Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,0,0,0
729305,2014,2014,Sheikh Zayed Stadium,Rajasthan Royals,Rajasthan Royals,Royal Challengers Bangalore,field,Rajasthan Royals,1,0,1
729307,2014,2014,Sheikh Zayed Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,field,Punjab Kings,0,0,0
729309,2014,2014,Sharjah Cricket Stadium,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals,0,0,0
729311,2014,2014,Sharjah Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
729313,2014,2014,Dubai International Cricket Stadium,Punjab Kings,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,1,0,1
729315,2014,2014,Sheikh Zayed Stadium,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,1,1,0
729317,2014,2014,Dubai International Cricket Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
733971,2014,2014,JSCA International Stadium Complex,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,1,1,0
733973,2014,2014,Wankhede Stadium,Punjab Kings,Mumbai Indians,Punjab Kings,bat,Mumbai Indians,0,0,0
733975,2014,2014,Feroz Shah Kotla,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Rajasthan Royals,1,0,1
733977,2014,2014,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,1,0,1
733979,2014,2014,"Sardar Patel Stadium, Motera",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Rajasthan Royals,0,0,0
733981,2014,2014,Feroz Shah Kotla,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,field,Chennai Super Kings,1,0,1
733983,2014,2014,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0,0,0
733985,2014,2014,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
733987,2014,2014,Barabati Stadium,Chennai Super Kings,Punjab Kings,Chennai Super Kings,field,Punjab Kings,0,0,0
733989,2014,2014,"Sardar Patel Stadium, Motera",Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
733991,2014,2014,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Punjab Kings,field,Punjab Kings,0,0,0
733993,2014,2014,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
733995,2014,2014,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,1,0,1
733997,2014,2014,Barabati Stadium,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
733999,2014,2014,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,0,0,0
734001,2014,2014,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,0,0,0
734003,2014,2014,JSCA International Stadium Complex,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,0,0,0
734005,2014,2014,M Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Royal Challengers Bangalore,0,0,0
734007,2014,2014,"Rajiv Gandhi International Stadium, Uppal",Punjab Kings,Sunrisers Hyderabad,Punjab Kings,field,Punjab Kings,1,0,1
734009,2014,2014,Barabati Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,1,0,1
734011,2014,2014,"Sardar Patel Stadium, Motera",Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Rajasthan Royals,0,0,0
734013,2014,2014,JSCA International Stadium Complex,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
734015,2014,2014,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
734017,2014,2014,"Sardar Patel Stadium, Motera",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,1,1,0
734019,2014,2014,Feroz Shah Kotla,Punjab Kings,Delhi Capitals,Punjab Kings,field,Punjab Kings,1,0,1
734021,2014,2014,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,0,0,0
734023,2014,2014,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,field,Kolkata Knight Riders,1,0,1
734025,2014,2014,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,Mumbai Indians,field,Mumbai Indians,1,0,1
734027,2014,2014,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,0,0,0
734029,2014,2014,JSCA International Stadium Complex,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
734031,2014,2014,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,0,0,0
734033,2014,2014,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Punjab Kings,Rajasthan Royals,field,Punjab Kings,0,0,0
734035,2014,2014,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,1,0,1
734037,2014,2014,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,1,0,1
734039,2014,2014,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Delhi Capitals,field,Punjab Kings,1,0,1
734041,2014,2014,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,1,0,1
734043,2014,2014,Eden Gardens,Punjab Kings,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,0,0,0
734045,2014,2014,Brabourne Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,field,Chennai Super Kings,1,0,1
734047,2014,2014,Wankhede Stadium,Chennai Super Kings,Chennai Super Kings,Punjab Kings,field,Punjab Kings,0,0,0
734049,2014,2014,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,1,0,1
829705,2015,2015,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,field,Kolkata Knight Riders,1,0,1
829707,2015,2015,"MA Chidambaram Stadium, Chepauk",Delhi Capitals,Chennai Super Kings,Delhi Capitals,field,Chennai Super Kings,0,0,0
829709,2015,2015,Maharashtra Cricket Association Stadium,Punjab Kings,Punjab Kings,Rajasthan Royals,field,Rajasthan Royals,0,0,0
829711,2015,2015,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,1,1,0
829713,2015,2015,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
829715,2015,2015,Feroz Shah Kotla,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,field,Rajasthan Royals,1,0,1
829717,2015,2015,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,field,Punjab Kings,0,0,0
829719,2015,2015,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
829721,2015,2015,"Sardar Patel Stadium, Motera",Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,0,0,0
829723,2015,2015,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Chennai Super Kings,field,Kolkata Knight Riders,1,0,1
829725,2015,2015,Maharashtra Cricket Association Stadium,Punjab Kings,Punjab Kings,Delhi Capitals,bat,Delhi Capitals,0,0,0
829727,2015,2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Rajasthan Royals,1,0,1
829729,2015,2015,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
829731,2015,2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,1,1,0
829733,2015,2015,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
829735,2015,2015,"Sardar Patel Stadium, Motera",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,0,0,0
829737,2015,2015,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,0,0,0
829739,2015,2015,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
829741,2015,2015,"Sardar Patel Stadium, Motera",Punjab Kings,Rajasthan Royals,Punjab Kings,field,Punjab Kings,1,0,1
829743,2015,2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Sunrisers Hyderabad,0,0,0
829745,2015,2015,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,0,0,0
829747,2015,2015,Feroz Shah Kotla,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,0,0,0
829749,2015,2015,"Sardar Patel Stadium, Motera",Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
829751,2015,2015,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,1,1,0
829753,2015,2015,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Punjab Kings,bat,Chennai Super Kings,1,1,0
829757,2015,2015,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
829759,2015,2015,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
829761,2015,2015,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,bat,Kolkata Knight Riders,1,1,0
829765,2015,2015,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Chennai Super Kings,0,0,0
829767,2015,2015,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Punjab Kings,field,Delhi Capitals,1,0,1
829769,2015,2015,Wankhede Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,0,0,0
829771,2015,2015,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,field,Royal Challengers Bangalore,1,0,1
829773,2015,2015,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Sunrisers Hyderabad,0,0,0
829775,2015,2015,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Punjab Kings,Mumbai Indians,bat,Mumbai Indians,1,1,0
829777,2015,2015,Brabourne Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,field,Rajasthan Royals,0,0,0
829779,2015,2015,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings,1,1,0
829781,2015,2015,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,field,Kolkata Knight Riders,0,0,0
829783,2015,2015,Wankhede Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians,0,0,0
829785,2015,2015,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,0,0,0
829787,2015,2015,Brabourne Stadium,Rajasthan Royals,Rajasthan Royals,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
829789,2015,2015,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,0,0,0
829791,2015,2015,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,0,0,0
829793,2015,2015,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
829795,2015,2015,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,1,1,0
829797,2015,2015,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,bat,Chennai Super Kings,1,1,0
829799,2015,2015,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,1,1,0
829801,2015,2015,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,0,0,0
829803,2015,2015,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,field,Punjab Kings,0,0,0
829805,2015,2015,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,0,0,0
829807,2015,2015,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,0,0,0
829809,2015,2015,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,Punjab Kings,Chennai Super Kings,bat,Chennai Super Kings,0,0,0
829811,2015,2015,Brabourne Stadium,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,bat,Rajasthan Royals,1,1,0
829815,2015,2015,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,0,0,0
829817,2015,2015,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,1,1,0
829819,2015,2015,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,1,1,0
829821,2015,2015,JSCA International Stadium Complex,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,1,0,1
829823,2015,2015,Eden Gardens,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0,0,0
980901,2016,2016,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Rising Pune Supergiant,bat,Rising Pune Supergiant,0,0,0
980903,2016,2016,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Capitals,field,Kolkata Knight Riders,1,0,1
980905,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,Punjab Kings,Gujarat Lions,field,Gujarat Lions,1,0,1
980907,2016,2016,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,field,Royal Challengers Bangalore,0,0,0
980909,2016,2016,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,1,0,1
980911,2016,2016,Saurashtra Cricket Association Stadium,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,bat,Gujarat Lions,0,0,0
980913,2016,2016,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Punjab Kings,field,Delhi Capitals,1,0,1
980915,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,0,0,0
980917,2016,2016,Wankhede Stadium,Gujarat Lions,Mumbai Indians,Gujarat Lions,field,Gujarat Lions,1,0,1
980919,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,bat,Punjab Kings,0,0,0
980921,2016,2016,M Chinnaswamy Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,field,Delhi Capitals,1,0,1
980923,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,1,0,1
980925,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
980927,2016,2016,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,1,0,1
980929,2016,2016,Saurashtra Cricket Association Stadium,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1,0,1
980931,2016,2016,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
980933,2016,2016,Feroz Shah Kotla,Mumbai Indians,Delhi Capitals,Mumbai Indians,field,Delhi Capitals,0,0,0
980935,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,field,Sunrisers Hyderabad,1,0,1
980937,2016,2016,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,bat,Gujarat Lions,0,0,0
980939,2016,2016,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
980941,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,Punjab Kings,Mumbai Indians,field,Mumbai Indians,0,0,0
980943,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,field,Rising Pune Supergiant,1,0,1
980945,2016,2016,Feroz Shah Kotla,Delhi Capitals,Delhi Capitals,Gujarat Lions,field,Gujarat Lions,0,0,0
980947,2016,2016,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,field,Mumbai Indians,1,0,1
980949,2016,2016,Maharashtra Cricket Association Stadium,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,field,Gujarat Lions,1,0,1
980951,2016,2016,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Delhi Capitals,0,0,0
980953,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Sunrisers Hyderabad,0,0,0
980955,2016,2016,Saurashtra Cricket Association Stadium,Gujarat Lions,Gujarat Lions,Punjab Kings,field,Punjab Kings,0,0,0
980957,2016,2016,Maharashtra Cricket Association Stadium,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,Mumbai Indians,1,0,1
980959,2016,2016,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,1,0,1
980961,2016,2016,Saurashtra Cricket Association Stadium,Delhi Capitals,Gujarat Lions,Delhi Capitals,field,Delhi Capitals,1,0,1
980963,2016,2016,Eden Gardens,Punjab Kings,Kolkata Knight Riders,Punjab Kings,field,Kolkata Knight Riders,0,0,0
980965,2016,2016,Feroz Shah Kotla,Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,field,Rising Pune Supergiant,1,0,1
980967,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Gujarat Lions,field,Sunrisers Hyderabad,1,0,1
980969,2016,2016,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rising Pune Supergiant,field,Royal Challengers Bangalore,1,0,1
980971,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Capitals,Punjab Kings,Delhi Capitals,field,Punjab Kings,0,0,0
980973,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,0,0
980975,2016,2016,Eden Gardens,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,field,Gujarat Lions,1,0,1
980977,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,Punjab Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,0,0,0
980979,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1,1,0
980981,2016,2016,M Chinnaswamy Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,1,0,1
980983,2016,2016,"Rajiv Gandhi International Stadium, Uppal",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,field,Delhi Capitals,1,0,1
980985,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Mumbai Indians,Punjab Kings,bat,Punjab Kings,0,0,0
980987,2016,2016,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,field,Royal Challengers Bangalore,0,0,0
980989,2016,2016,Eden Gardens,Rising Pune Supergiant,Kolkata Knight Riders,Rising Pune Supergiant,bat,Kolkata Knight Riders,0,0,0
980991,2016,2016,"Punjab Cricket Association IS Bindra Stadium, Mohali",Punjab Kings,Punjab Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,0,0,0
980993,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,field,Mumbai Indians,0,0,0
980995,2016,2016,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1,0,1
980997,2016,2016,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Delhi Capitals,field,Rising Pune Supergiant,1,0,1
980999,2016,2016,M Chinnaswamy Stadium,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,field,Royal Challengers Bangalore,0,0,0
981001,2016,2016,Green Park,Gujarat Lions,Gujarat Lions,Kolkata Knight Riders,field,Gujarat Lions,1,0,1
